,Unit of Measure (Per Pack),Pack Price,Unit Price,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Managed By_Ethiopia Field Office,Managed By_Haiti Field Office,Managed By_PMO - US,Managed By_South Africa Field Office,Fulfill Via_Direct Drop,Fulfill Via_From RDC,Vendor INCO Term_CIF,Vendor INCO Term_CIP,Vendor INCO Term_DAP,Vendor INCO Term_DDP,Vendor INCO Term_DDU,Vendor INCO Term_EXW,Vendor INCO Term_FCA,Vendor INCO Term_N/A - From RDC,Shipment Mode_Air,Shipment Mode_Air Charter,Shipment Mode_Ocean,Shipment Mode_Truck,Product Group_ACT,Product Group_ANTM,Product Group_ARV,Product Group_HRDT,Product Group_MRDT,Sub Classification_ACT,Sub Classification_Adult,Sub Classification_HIV test,Sub Classification_HIV test - Ancillary,Sub Classification_Malaria,Sub Classification_Pediatric,First Line Designation_No,First Line Designation_Yes
9668,4.787491742782046,3.044522437723423,-1.7147984280919266,8.266935347610456,9.77271862649914,6.029795441412946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9669,5.480638923341991,0.7419373447293773,-4.605170185988091,8.636397438894713,9.772719196351176,1.6486586255873816,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9670,4.0943445622221,1.423108334242607,-2.659260036932778,7.828436359157585,9.207202453856684,4.5802625502819065,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9671,3.4011973816621555,2.604170070614818,-0.7985076962177716,5.087596335232384,7.298675115648265,3.3985271531062766,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9672,4.0943445622221,2.149433913499871,-1.9661128563728327,10.405807102008175,7.655797758913661,-1.2729656758128873,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9673,4.0943445622221,1.9459101490553132,-2.120263536200091,6.833031732786201,8.371806660658763,4.243051882383293,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9674,4.0943445622221,2.149433913499871,-1.9661128563728327,9.198874893866904,10.980314249132315,5.001863601709132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9675,3.4011973816621555,2.3532782073095637,-1.0498221244986778,9.710994440420677,9.289619095580504,7.3968382347894455,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9676,5.480638923341991,0.7419373447293773,-4.605170185988091,8.57376254290413,8.305071179184957,3.5272424885128144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9677,4.0943445622221,0.8153648132841944,-3.2188758248682006,8.784927626058323,8.691173388934429,1.7209792871670078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9678,3.4011973816621555,1.547562508716013,-1.8325814637483102,8.784927626058323,8.691173388934429,3.363495514478144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9679,4.0943445622221,0.8153648132841944,-3.2188758248682006,7.983781068977451,9.938806915309142,4.897690535080121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9680,4.0943445622221,0.6418538861723947,-3.506557897319982,7.301147805856032,8.607764889600624,0.7793248768009977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9681,4.0943445622221,0.8153648132841944,-3.2188758248682006,7.92443418488756,8.379481645540752,4.696198484335655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9682,3.4011973816621555,1.547562508716013,-1.8325814637483102,7.0967213784947605,8.22644509016486,4.260000233663683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9683,4.787491742782046,3.006672213592325,-1.7719568419318752,8.173857454773621,8.708160598235054,6.062342307741419,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9684,3.4011973816621555,2.604170070614818,-0.7985076962177716,3.871201010907891,10.440517621107789,1.55814461804655,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9685,3.4011973816621555,1.2029723039923526,-2.2072749131897207,6.75343791859778,10.440517621107789,3.6035938598315758,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9686,4.0943445622221,1.358409157630355,-2.8134107167600364,7.954021087278037,8.648758151879733,5.400828827501114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9687,4.0943445622221,2.4388627112865935,-1.6607312068216509,8.823942326585245,9.569198730529447,4.014579593753238,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9688,3.4011973816621555,2.604170070614818,-0.7985076962177716,5.676753802268282,7.860786728283827,4.015662040187632,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9689,3.4011973816621555,1.547562508716013,-1.8325814637483102,7.44600149832412,8.628967097251227,4.837947186270539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9690,4.0943445622221,0.688134638736401,-3.506557897319982,8.960724500330858,11.411558298602307,2.790551422613954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9691,3.4011973816621555,1.803358605071407,-1.6094379124341003,9.410256237171089,8.936850446225234,3.2623183827110376,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9692,4.499809670330265,2.2300144001592104,-2.3025850929940455,4.219507705176107,6.912603507306958,2.4423470353692043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9693,4.787491742782046,3.006672213592325,-1.7719568419318752,9.427626803805994,9.914678697419488,7.249342980701541,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9694,3.4011973816621555,2.411439497906128,-0.9942522733438669,8.535622326884605,9.300445209279827,6.253674953586093,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9695,4.0943445622221,0.7654678421395714,-3.2188758248682006,6.054439346269371,7.473920997781292,2.2181159363675955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9696,3.4011973816621555,1.5706970841176697,-1.8325814637483102,9.903037451255743,9.300444295444034,6.208851561309812,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9697,3.4011973816621555,1.2029723039923526,-2.2072749131897207,8.310660905907225,8.850342771264934,5.618333512823718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9698,5.480638923341991,0.371563556432483,-4.605170185988091,5.303304908059076,7.333552286062219,-0.020202707317519466,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9699,4.787491742782046,3.006672213592325,-1.7719568419318752,6.421622267806518,9.038445864070463,3.618188713491167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9700,3.4011973816621555,1.547562508716013,-1.8325814637483102,5.605802066295998,8.597707172638334,2.706048198431537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9701,5.480638923341991,0.6678293725756554,-4.605170185988091,6.601230118728877,8.46545137540527,1.572773928062509,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9702,4.0943445622221,0.8153648132841944,-3.2188758248682006,5.976350909297934,10.178843975297273,2.884241897520628,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9703,3.4011973816621555,1.2029723039923526,-2.2072749131897207,8.839856232763264,8.668447108245296,5.32768197517794,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9704,4.787491742782046,3.006672213592325,-1.7719568419318752,7.831220214604293,10.43370601376356,5.634646735821339,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9705,3.4011973816621555,1.7698546338400052,-1.6094379124341003,7.742402021815782,8.697721474589098,0.8960880245566357,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9706,5.480638923341991,2.1412419425852827,-3.2188758248682006,4.1588830833596715,8.895629627136483,0.9321640810304452,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9707,4.0943445622221,0.8329091229351039,-3.2188758248682006,7.107425474110705,8.486280272772763,3.2767673032839784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9708,3.4011973816621555,1.2029723039923526,-2.2072749131897207,6.418364935936212,8.753529336516431,1.9726911717329554,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9709,4.0943445622221,2.1114245875328868,-1.9661128563728327,8.49351506406166,8.950052949378842,5.602782807034163,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9710,4.0943445622221,0.8153648132841944,-3.2188758248682006,7.564238475170491,8.993495691060067,3.5130368634176907,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9711,4.0943445622221,1.3862943611198906,-2.659260036932778,8.228443883004033,8.507549843439005,3.845883202923601,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9712,4.605170185988092,0.26236426446749106,-4.605170185988091,9.104757609401117,8.604920145652724,4.287990642747287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9713,4.0943445622221,1.3862943611198906,-2.659260036932778,4.624972813284271,7.611817671282588,2.150598735996164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9714,5.480638923341991,0.7419373447293773,-4.605170185988091,7.953318346560431,9.300468968717352,2.6953026282797072,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9715,4.605170185988092,0.26236426446749106,-4.605170185988091,8.9082888855571,8.86547823839133,3.0530573401732606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9716,4.787491742782046,3.019448800171307,-1.7719568419318752,7.231287004327616,9.042745049961411,4.889822673879508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9717,4.0943445622221,2.4300984132930052,-1.6607312068216509,7.953318346560431,9.300468968717352,4.467286478624705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9718,3.4011973816621555,1.547562508716013,-1.8325814637483102,6.6240652277998935,8.309876236196907,3.765145809567386,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9719,3.4011973816621555,1.547562508716013,-1.8325814637483102,7.900636613018005,8.309876236196907,4.869302117979612,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9720,3.4011973816621555,1.547562508716013,-1.8325814637483102,6.54965074223381,9.003023416756852,3.403860499081639,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9721,4.0943445622221,2.1114245875328868,-1.9661128563728327,11.014999613554915,10.339679065761867,6.680804489324974,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9722,3.4011973816621555,2.604170070614818,-0.7985076962177716,4.007333185232471,7.19679892407305,2.3243465847755584,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9723,5.480638923341991,0.7419373447293773,-4.605170185988091,7.022868086082641,8.616283490286701,1.8373699804801074,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9724,4.0943445622221,0.8020015854720274,-3.2188758248682006,7.623153068476902,9.685537989083135,0.7884573603642703,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9725,3.4011973816621555,2.386006701133118,-1.0216512475319814,7.623153068476902,9.685537989083135,3.869950229006238,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9726,4.0943445622221,0.8020015854720274,-3.2188758248682006,6.411818267709897,8.168115032979383,3.3174533882291946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9727,4.0943445622221,2.1114245875328868,-1.9661128563728327,9.732165281200542,10.07644919164875,6.929281909526417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9728,4.0943445622221,1.9065751436566365,-2.2072749131897207,7.404279118037268,9.472324564225378,4.824546650733057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9729,4.787491742782046,2.9992261628082466,-1.7719568419318752,9.230044955250518,11.406002061973325,6.321199855790763,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9730,4.787491742782046,3.044522437723423,-1.7147984280919266,6.313548046277095,8.898086879589904,3.4669851222001586,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9731,4.0943445622221,2.1114245875328868,-1.9661128563728327,8.783855896643942,11.065423562270901,5.540243417161613,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9732,4.0943445622221,1.9065751436566365,-2.2072749131897207,7.926241523170962,10.282500534350495,4.729862629945409,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9733,4.0943445622221,2.1114245875328868,-1.9661128563728327,8.840580188488795,8.506613422508494,6.0510533385196394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9734,3.4011973816621555,1.983756291545428,-1.4271163556401458,9.744638351927316,10.057666589104187,3.1912990570979662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9735,4.0943445622221,0.7654678421395714,-3.2188758248682006,4.948759890378168,7.24422751560335,0.3220834991691132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9736,3.4011973816621555,2.3532782073095637,-1.0498221244986778,10.990735511125187,10.298057523602289,8.56232142078398,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9737,4.0943445622221,2.1114245875328868,-1.9661128563728327,8.296297112642508,8.506613422508494,5.669467044241081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9738,4.0943445622221,2.561867690924129,-1.5141277326297755,7.04141166379481,7.53708367932886,5.191288793789513,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9739,4.0943445622221,2.1114245875328868,-1.9661128563728327,8.59711281459211,10.298057523602289,-1.8971199848858813,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9740,4.0943445622221,2.4300984132930052,-1.6607312068216509,5.641907070938114,8.590510565415297,-0.19845093872383832,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9741,5.480638923341991,0.62057648772511,-4.605170185988091,5.641907070938114,8.590510565415297,-1.2378743560016174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9743,4.0943445622221,0.6931471805599453,-3.506557897319982,2.6390573296152584,7.158280507037564,-0.2613647641344075,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
